Arrival.Date,Departure.Date,Room.Type,Accommodation.Type,Best.Available.Rate,Step.Into.Summer.1.Night,Advance.Purchase.Promotion,get_date,Departure.Date_Weekday,Arrival.Date.Weekday,get_date.Weekday,nDays_rates
8/9/2017,8/10/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",539,329.3,458.1,6/13/2017,Thu,Wed,Tue,57
8/9/2017,8/10/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",559,347.5,475.1,6/13/2017,Thu,Wed,Tue,57
8/9/2017,8/10/2017,PREMIER SUITE,"1 King Bed, Premier Suite",599,378.5,509.1,6/13/2017,Thu,Wed,Tue,57
8/9/2017,8/10/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",509,301.8,432.6,6/13/2017,Thu,Wed,Tue,57
8/10/2017,8/11/2017,DELUXE,"1 King Bed, Deluxe Room",429,307.3,364.6,6/13/2017,Fri,Thu,Tue,58
8/10/2017,8/11/2017,DELUXE,"1 Queen Bed, Deluxe Room",429,305.1,364.6,6/13/2017,Fri,Thu,Tue,58
8/10/2017,8/11/2017,DELUXE,"2 Full Size Beds, Deluxe Room",429,312.1,364.6,6/13/2017,Fri,Thu,Tue,58
8/10/2017,8/11/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",459,329.3,390.1,6/13/2017,Fri,Thu,Tue,58
8/10/2017,8/11/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",479,347.5,407.1,6/13/2017,Fri,Thu,Tue,58
8/10/2017,8/11/2017,PREMIER SUITE,"1 King Bed, Premier Suite",519,378.5,441.1,6/13/2017,Fri,Thu,Tue,58
8/10/2017,8/11/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",429,301.8,364.6,6/13/2017,Fri,Thu,Tue,58
8/11/2017,8/12/2017,DELUXE,"1 King Bed, Deluxe Room",369,307.3,313.6,6/13/2017,Sat,Fri,Tue,59
8/11/2017,8/12/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,305.1,313.6,6/13/2017,Sat,Fri,Tue,59
8/11/2017,8/12/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,312.1,313.6,6/13/2017,Sat,Fri,Tue,59
8/11/2017,8/12/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,347.5,356.1,6/13/2017,Sat,Fri,Tue,59
8/11/2017,8/12/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,378.5,390.1,6/13/2017,Sat,Fri,Tue,59
8/11/2017,8/12/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,301.8,313.6,6/13/2017,Sat,Fri,Tue,59
6/14/2017,6/15/2017,,,420,327.6,402.9,6/14/2017,Thu,Wed,Wed,0
6/15/2017,6/16/2017,DELUXE,"1 Queen Bed, Deluxe Room",339,305.1,311.1,6/14/2017,Fri,Thu,Wed,1
6/15/2017,6/16/2017,DELUXE,"2 Full Size Beds, Deluxe Room",339,305.1,322,6/14/2017,Fri,Thu,Wed,1
6/15/2017,6/16/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",389,350.1,365.5,6/14/2017,Fri,Thu,Wed,1
6/15/2017,6/16/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",469,422.1,438.5,6/14/2017,Fri,Thu,Wed,1
6/15/2017,6/16/2017,PREMIER SUITE,"1 King Bed, Premier Suite",439,395.1,394.5,6/14/2017,Fri,Thu,Wed,1
6/15/2017,6/16/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",439,395.1,403.8,6/14/2017,Fri,Thu,Wed,1
6/15/2017,6/16/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",339,305.1,316.1,6/14/2017,Fri,Thu,Wed,1
6/16/2017,6/17/2017,DELUXE,"1 King Bed, Deluxe Room",259,233.1,317.7,6/14/2017,Sat,Fri,Wed,2
6/16/2017,6/17/2017,DELUXE,"1 Queen Bed, Deluxe Room",259,233.1,311.1,6/14/2017,Sat,Fri,Wed,2
6/16/2017,6/17/2017,DELUXE,"2 Full Size Beds, Deluxe Room",259,233.1,322,6/14/2017,Sat,Fri,Wed,2
6/16/2017,6/17/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",309,278.1,365.5,6/14/2017,Sat,Fri,Wed,2
6/16/2017,6/17/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",389,350.1,438.5,6/14/2017,Sat,Fri,Wed,2
6/16/2017,6/17/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",259,233.1,316.1,6/14/2017,Sat,Fri,Wed,2
6/17/2017,6/18/2017,DELUXE,"1 King Bed, Deluxe Room",339,305.1,288.1,6/14/2017,Sun,Sat,Wed,3
6/17/2017,6/18/2017,DELUXE,"1 Queen Bed, Deluxe Room",339,305.1,288.1,6/14/2017,Sun,Sat,Wed,3
6/17/2017,6/18/2017,DELUXE,"2 Full Size Beds, Deluxe Room",339,305.1,288.1,6/14/2017,Sun,Sat,Wed,3
6/17/2017,6/18/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",369,332.1,313.6,6/14/2017,Sun,Sat,Wed,3
6/17/2017,6/18/2017,PREMIER SUITE,"1 King Bed, Premier Suite",439,395.1,373.1,6/14/2017,Sun,Sat,Wed,3
6/17/2017,6/18/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",339,305.1,288.1,6/14/2017,Sun,Sat,Wed,3
6/18/2017,6/19/2017,DELUXE,"1 King Bed, Deluxe Room",229,206.1,194.7,6/14/2017,Mon,Sun,Wed,4
6/18/2017,6/19/2017,DELUXE,"1 Queen Bed, Deluxe Room",229,206.1,194.7,6/14/2017,Mon,Sun,Wed,4
6/18/2017,6/19/2017,DELUXE,"2 Full Size Beds, Deluxe Room",229,206.1,194.7,6/14/2017,Mon,Sun,Wed,4
6/18/2017,6/19/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",259,233.1,220.2,6/14/2017,Mon,Sun,Wed,4
6/18/2017,6/19/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",279,251.1,237.2,6/14/2017,Mon,Sun,Wed,4
6/18/2017,6/19/2017,PREMIER SUITE,"1 King Bed, Premier Suite",329,296.1,279.6,6/14/2017,Mon,Sun,Wed,4
6/18/2017,6/19/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",229,206.1,194.7,6/14/2017,Mon,Sun,Wed,4
6/19/2017,6/20/2017,DELUXE,"1 Queen Bed, Deluxe Room",359,323.1,305.1,6/14/2017,Tue,Mon,Wed,5
6/19/2017,6/20/2017,DELUXE,"2 Full Size Beds, Deluxe Room",359,323.1,305.1,6/14/2017,Tue,Mon,Wed,5
6/19/2017,6/20/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",409,368.1,347.6,6/14/2017,Tue,Mon,Wed,5
6/19/2017,6/20/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,413.1,390.1,6/14/2017,Tue,Mon,Wed,5
6/19/2017,6/20/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",359,323.1,305.1,6/14/2017,Tue,Mon,Wed,5
6/20/2017,6/21/2017,,,420,327.6,402.9,6/14/2017,Wed,Tue,Wed,6
6/21/2017,6/22/2017,DELUXE,"1 Queen Bed, Deluxe Room",499,449.1,424.1,6/14/2017,Thu,Wed,Wed,7
6/21/2017,6/22/2017,DELUXE,"2 Full Size Beds, Deluxe Room",499,449.1,424.1,6/14/2017,Thu,Wed,Wed,7
6/21/2017,6/22/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",529,476.1,449.6,6/14/2017,Thu,Wed,Wed,7
6/21/2017,6/22/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",549,494.1,466.6,6/14/2017,Thu,Wed,Wed,7
6/21/2017,6/22/2017,PREMIER SUITE,"1 King Bed, Premier Suite",599,539.1,509.1,6/14/2017,Thu,Wed,Wed,7
6/21/2017,6/22/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",599,539.1,509.1,6/14/2017,Thu,Wed,Wed,7
6/21/2017,6/22/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",499,449.1,424.1,6/14/2017,Thu,Wed,Wed,7
6/22/2017,6/23/2017,DELUXE,"1 King Bed, Deluxe Room",339,305.1,288.1,6/14/2017,Fri,Thu,Wed,8
6/22/2017,6/23/2017,DELUXE,"1 Queen Bed, Deluxe Room",339,305.1,288.1,6/14/2017,Fri,Thu,Wed,8
6/22/2017,6/23/2017,DELUXE,"2 Full Size Beds, Deluxe Room",339,305.1,288.1,6/14/2017,Fri,Thu,Wed,8
6/22/2017,6/23/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",369,332.1,313.6,6/14/2017,Fri,Thu,Wed,8
6/22/2017,6/23/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",389,350.1,330.6,6/14/2017,Fri,Thu,Wed,8
6/22/2017,6/23/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",469,422.1,398.6,6/14/2017,Fri,Thu,Wed,8
6/22/2017,6/23/2017,PREMIER SUITE,"1 King Bed, Premier Suite",439,395.1,373.1,6/14/2017,Fri,Thu,Wed,8
6/22/2017,6/23/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",339,305.1,288.1,6/14/2017,Fri,Thu,Wed,8
6/23/2017,6/24/2017,DELUXE,"1 King Bed, Deluxe Room",339,305.1,288.1,6/14/2017,Sat,Fri,Wed,9
6/23/2017,6/24/2017,DELUXE,"1 Queen Bed, Deluxe Room",339,305.1,288.1,6/14/2017,Sat,Fri,Wed,9
6/23/2017,6/24/2017,DELUXE,"2 Full Size Beds, Deluxe Room",339,305.1,288.1,6/14/2017,Sat,Fri,Wed,9
6/23/2017,6/24/2017,PREMIER SUITE,"1 King Bed, Premier Suite",439,395.1,373.1,6/14/2017,Sat,Fri,Wed,9
6/23/2017,6/24/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",339,305.1,288.1,6/14/2017,Sat,Fri,Wed,9
6/24/2017,6/25/2017,DELUXE,"1 King Bed, Deluxe Room",499,449.1,424.1,6/14/2017,Sun,Sat,Wed,10
6/24/2017,6/25/2017,DELUXE,"1 Queen Bed, Deluxe Room",499,449.1,424.1,6/14/2017,Sun,Sat,Wed,10
6/24/2017,6/25/2017,DELUXE,"2 Full Size Beds, Deluxe Room",499,449.1,424.1,6/14/2017,Sun,Sat,Wed,10
6/24/2017,6/25/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",629,566.1,534.6,6/14/2017,Sun,Sat,Wed,10
6/24/2017,6/25/2017,PREMIER SUITE,"1 King Bed, Premier Suite",599,539.1,509.1,6/14/2017,Sun,Sat,Wed,10
6/24/2017,6/25/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",499,449.1,424.1,6/14/2017,Sun,Sat,Wed,10
6/25/2017,6/26/2017,DELUXE,"1 King Bed, Deluxe Room",279,251.1,237.2,6/14/2017,Mon,Sun,Wed,11
6/25/2017,6/26/2017,DELUXE,"1 Queen Bed, Deluxe Room",279,251.1,237.2,6/14/2017,Mon,Sun,Wed,11
6/25/2017,6/26/2017,DELUXE,"2 Full Size Beds, Deluxe Room",279,251.1,237.2,6/14/2017,Mon,Sun,Wed,11
6/25/2017,6/26/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",279,251.1,237.2,6/14/2017,Mon,Sun,Wed,11
6/26/2017,6/27/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",489,347.5,415.6,6/14/2017,Tue,Mon,Wed,12
6/26/2017,6/27/2017,PREMIER SUITE,"1 King Bed, Premier Suite",539,378.5,458.1,6/14/2017,Tue,Mon,Wed,12
6/26/2017,6/27/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",439,301.8,373.1,6/14/2017,Tue,Mon,Wed,12
6/27/2017,6/28/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",609,347.5,517.6,6/14/2017,Wed,Tue,Wed,13
6/27/2017,6/28/2017,PREMIER SUITE,"1 King Bed, Premier Suite",659,378.5,560.1,6/14/2017,Wed,Tue,Wed,13
6/27/2017,6/28/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",559,301.8,475.1,6/14/2017,Wed,Tue,Wed,13
6/28/2017,6/29/2017,DELUXE,"1 King Bed, Deluxe Room",359,323.1,305.1,6/14/2017,Thu,Wed,Wed,14
6/28/2017,6/29/2017,DELUXE,"1 Queen Bed, Deluxe Room",359,323.1,305.1,6/14/2017,Thu,Wed,Wed,14
6/28/2017,6/29/2017,DELUXE,"2 Full Size Beds, Deluxe Room",359,323.1,305.1,6/14/2017,Thu,Wed,Wed,14
6/28/2017,6/29/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,413.1,390.1,6/14/2017,Thu,Wed,Wed,14
6/28/2017,6/29/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",359,323.1,305.1,6/14/2017,Thu,Wed,Wed,14
6/29/2017,6/30/2017,DELUXE,"1 King Bed, Deluxe Room",459,413.1,390.1,6/14/2017,Fri,Thu,Wed,15
6/29/2017,6/30/2017,DELUXE,"1 Queen Bed, Deluxe Room",459,413.1,390.1,6/14/2017,Fri,Thu,Wed,15
6/29/2017,6/30/2017,DELUXE,"2 Full Size Beds, Deluxe Room",459,413.1,390.1,6/14/2017,Fri,Thu,Wed,15
6/29/2017,6/30/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",489,440.1,415.6,6/14/2017,Fri,Thu,Wed,15
6/29/2017,6/30/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",509,458.1,432.6,6/14/2017,Fri,Thu,Wed,15
6/29/2017,6/30/2017,PREMIER SUITE,"1 King Bed, Premier Suite",559,503.1,475.1,6/14/2017,Fri,Thu,Wed,15
6/29/2017,6/30/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",559,503.1,475.1,6/14/2017,Fri,Thu,Wed,15
6/29/2017,6/30/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",459,413.1,390.1,6/14/2017,Fri,Thu,Wed,15
6/30/2017,7/1/2017,DELUXE,"1 King Bed, Deluxe Room",359,323.1,305.1,6/14/2017,Sat,Fri,Wed,16
6/30/2017,7/1/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",389,350.1,330.6,6/14/2017,Sat,Fri,Wed,16
6/30/2017,7/1/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",409,368.1,347.6,6/14/2017,Sat,Fri,Wed,16
6/30/2017,7/1/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,413.1,390.1,6/14/2017,Sat,Fri,Wed,16
6/30/2017,7/1/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",359,323.1,305.1,6/14/2017,Sat,Fri,Wed,16
7/1/2017,7/2/2017,DELUXE,"1 King Bed, Deluxe Room",399,359.1,339.1,6/14/2017,Sun,Sat,Wed,17
7/1/2017,7/2/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",429,386.1,364.6,6/14/2017,Sun,Sat,Wed,17
7/1/2017,7/2/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",449,404.1,381.6,6/14/2017,Sun,Sat,Wed,17
7/1/2017,7/2/2017,PREMIER SUITE,"1 King Bed, Premier Suite",479,431.1,407.1,6/14/2017,Sun,Sat,Wed,17
7/1/2017,7/2/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",399,359.1,339.1,6/14/2017,Sun,Sat,Wed,17
7/2/2017,7/3/2017,DELUXE,"1 King Bed, Deluxe Room",239,215.1,203.2,6/14/2017,Mon,Sun,Wed,18
7/2/2017,7/3/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",269,242.1,228.7,6/14/2017,Mon,Sun,Wed,18
7/2/2017,7/3/2017,PREMIER SUITE,"1 King Bed, Premier Suite",329,296.1,279.6,6/14/2017,Mon,Sun,Wed,18
7/2/2017,7/3/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",239,215.1,203.2,6/14/2017,Mon,Sun,Wed,18
7/3/2017,7/4/2017,DELUXE,"1 King Bed, Deluxe Room",319,307.3,271.1,6/14/2017,Tue,Mon,Wed,19
7/3/2017,7/4/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,329.3,296.6,6/14/2017,Tue,Mon,Wed,19
7/3/2017,7/4/2017,PREMIER SUITE,"1 King Bed, Premier Suite",409,378.5,347.6,6/14/2017,Tue,Mon,Wed,19
7/3/2017,7/4/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,6/14/2017,Tue,Mon,Wed,19
7/4/2017,7/5/2017,DELUXE,"1 King Bed, Deluxe Room",319,307.3,271.1,6/14/2017,Wed,Tue,Wed,20
7/4/2017,7/5/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,329.3,296.6,6/14/2017,Wed,Tue,Wed,20
7/4/2017,7/5/2017,PREMIER SUITE,"1 King Bed, Premier Suite",409,378.5,347.6,6/14/2017,Wed,Tue,Wed,20
7/4/2017,7/5/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,6/14/2017,Wed,Tue,Wed,20
7/5/2017,7/6/2017,DELUXE,"1 King Bed, Deluxe Room",289,260.1,245.7,6/14/2017,Thu,Wed,Wed,21
7/5/2017,7/6/2017,DELUXE,"1 Queen Bed, Deluxe Room",289,260.1,245.7,6/14/2017,Thu,Wed,Wed,21
7/5/2017,7/6/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",319,287.1,271.1,6/14/2017,Thu,Wed,Wed,21
7/5/2017,7/6/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",339,305.1,288.1,6/14/2017,Thu,Wed,Wed,21
7/5/2017,7/6/2017,PREMIER SUITE,"1 King Bed, Premier Suite",379,341.1,322.1,6/14/2017,Thu,Wed,Wed,21
7/5/2017,7/6/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",379,341.1,322.1,6/14/2017,Thu,Wed,Wed,21
7/5/2017,7/6/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",289,260.1,245.7,6/14/2017,Thu,Wed,Wed,21
7/6/2017,7/7/2017,DELUXE,"1 King Bed, Deluxe Room",249,224.1,211.7,6/14/2017,Fri,Thu,Wed,22
7/6/2017,7/7/2017,DELUXE,"1 Queen Bed, Deluxe Room",249,224.1,211.7,6/14/2017,Fri,Thu,Wed,22
7/6/2017,7/7/2017,DELUXE,"2 Full Size Beds, Deluxe Room",249,224.1,211.7,6/14/2017,Fri,Thu,Wed,22
7/6/2017,7/7/2017,PREMIER SUITE,"1 King Bed, Premier Suite",339,305.1,288.1,6/14/2017,Fri,Thu,Wed,22
7/6/2017,7/7/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",339,305.1,288.1,6/14/2017,Fri,Thu,Wed,22
7/6/2017,7/7/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",249,224.1,211.7,6/14/2017,Fri,Thu,Wed,22
7/7/2017,7/8/2017,DELUXE,"1 King Bed, Deluxe Room",249,224.1,211.7,6/14/2017,Sat,Fri,Wed,23
7/7/2017,7/8/2017,DELUXE,"1 Queen Bed, Deluxe Room",249,224.1,211.7,6/14/2017,Sat,Fri,Wed,23
7/7/2017,7/8/2017,DELUXE,"2 Full Size Beds, Deluxe Room",249,224.1,211.7,6/14/2017,Sat,Fri,Wed,23
7/7/2017,7/8/2017,PREMIER SUITE,"1 King Bed, Premier Suite",339,305.1,288.1,6/14/2017,Sat,Fri,Wed,23
7/7/2017,7/8/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",339,305.1,288.1,6/14/2017,Sat,Fri,Wed,23
7/7/2017,7/8/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",249,224.1,211.7,6/14/2017,Sat,Fri,Wed,23
7/8/2017,7/9/2017,DELUXE,"1 King Bed, Deluxe Room",369,332.1,313.6,6/14/2017,Sun,Sat,Wed,24
7/8/2017,7/9/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,332.1,313.6,6/14/2017,Sun,Sat,Wed,24
7/8/2017,7/9/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,332.1,313.6,6/14/2017,Sun,Sat,Wed,24
7/8/2017,7/9/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/14/2017,Sun,Sat,Wed,24
7/9/2017,7/10/2017,DELUXE,"1 King Bed, Deluxe Room",289,260.1,245.7,6/14/2017,Mon,Sun,Wed,25
7/9/2017,7/10/2017,DELUXE,"1 Queen Bed, Deluxe Room",289,260.1,245.7,6/14/2017,Mon,Sun,Wed,25
7/9/2017,7/10/2017,DELUXE,"2 Full Size Beds, Deluxe Room",289,260.1,245.7,6/14/2017,Mon,Sun,Wed,25
7/9/2017,7/10/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",319,287.1,271.1,6/14/2017,Mon,Sun,Wed,25
7/9/2017,7/10/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",339,305.1,288.1,6/14/2017,Mon,Sun,Wed,25
7/9/2017,7/10/2017,PREMIER SUITE,"1 King Bed, Premier Suite",379,341.1,322.1,6/14/2017,Mon,Sun,Wed,25
7/9/2017,7/10/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",289,260.1,245.7,6/14/2017,Mon,Sun,Wed,25
7/10/2017,7/11/2017,DELUXE,"1 King Bed, Deluxe Room",369,332.1,313.6,6/14/2017,Tue,Mon,Wed,26
7/10/2017,7/11/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,332.1,313.6,6/14/2017,Tue,Mon,Wed,26
7/10/2017,7/11/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,359.1,339.1,6/14/2017,Tue,Mon,Wed,26
7/10/2017,7/11/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,377.1,356.1,6/14/2017,Tue,Mon,Wed,26
7/10/2017,7/11/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,413.1,390.1,6/14/2017,Tue,Mon,Wed,26
7/10/2017,7/11/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,332.1,313.6,6/14/2017,Tue,Mon,Wed,26
7/11/2017,7/12/2017,DELUXE,"1 King Bed, Deluxe Room",469,422.1,398.6,6/14/2017,Wed,Tue,Wed,27
7/11/2017,7/12/2017,DELUXE,"1 Queen Bed, Deluxe Room",469,422.1,398.6,6/14/2017,Wed,Tue,Wed,27
7/11/2017,7/12/2017,DELUXE,"2 Full Size Beds, Deluxe Room",469,422.1,398.6,6/14/2017,Wed,Tue,Wed,27
7/11/2017,7/12/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",499,449.1,424.1,6/14/2017,Wed,Tue,Wed,27
7/11/2017,7/12/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",519,467.1,441.1,6/14/2017,Wed,Tue,Wed,27
7/11/2017,7/12/2017,PREMIER SUITE,"1 King Bed, Premier Suite",559,503.1,475.1,6/14/2017,Wed,Tue,Wed,27
7/11/2017,7/12/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",469,422.1,398.6,6/14/2017,Wed,Tue,Wed,27
7/12/2017,7/13/2017,,,420,327.6,402.9,6/14/2017,Thu,Wed,Wed,28
7/13/2017,7/14/2017,DELUXE,"1 King Bed, Deluxe Room",369,307.3,313.6,6/14/2017,Fri,Thu,Wed,29
7/13/2017,7/14/2017,DELUXE,"1 Queen Bed, Deluxe Room",369,305.1,313.6,6/14/2017,Fri,Thu,Wed,29
7/13/2017,7/14/2017,DELUXE,"2 Full Size Beds, Deluxe Room",369,312.1,313.6,6/14/2017,Fri,Thu,Wed,29
7/13/2017,7/14/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,329.3,339.1,6/14/2017,Fri,Thu,Wed,29
7/13/2017,7/14/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,347.5,356.1,6/14/2017,Fri,Thu,Wed,29
7/13/2017,7/14/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",489,414.5,415.6,6/14/2017,Fri,Thu,Wed,29
7/13/2017,7/14/2017,PREMIER SUITE,"1 King Bed, Premier Suite",459,378.5,390.1,6/14/2017,Fri,Thu,Wed,29
7/13/2017,7/14/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,301.8,313.6,6/14/2017,Fri,Thu,Wed,29
7/14/2017,7/15/2017,DELUXE,"1 King Bed, Deluxe Room",339,307.3,288.1,6/14/2017,Sat,Fri,Wed,30
7/14/2017,7/15/2017,DELUXE,"1 Queen Bed, Deluxe Room",339,305.1,288.1,6/14/2017,Sat,Fri,Wed,30
7/14/2017,7/15/2017,DELUXE,"2 Full Size Beds, Deluxe Room",339,312.1,288.1,6/14/2017,Sat,Fri,Wed,30
7/14/2017,7/15/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",389,347.5,330.6,6/14/2017,Sat,Fri,Wed,30
7/14/2017,7/15/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",339,301.8,288.1,6/14/2017,Sat,Fri,Wed,30
7/15/2017,7/16/2017,DELUXE,"1 King Bed, Deluxe Room",429,307.3,364.6,6/14/2017,Sun,Sat,Wed,31
7/15/2017,7/16/2017,DELUXE,"1 Queen Bed, Deluxe Room",429,305.1,364.6,6/14/2017,Sun,Sat,Wed,31
7/15/2017,7/16/2017,DELUXE,"2 Full Size Beds, Deluxe Room",429,312.1,364.6,6/14/2017,Sun,Sat,Wed,31
7/15/2017,7/16/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",459,329.3,390.1,6/14/2017,Sun,Sat,Wed,31
7/15/2017,7/16/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",479,347.5,407.1,6/14/2017,Sun,Sat,Wed,31
